OBJECTID,STATE_CODE_001,STRUCTURE_NUMBER_008,RECORD_TYPE_005A,ROUTE_PREFIX_005B,SERVICE_LEVEL_005C,ROUTE_NUMBER_005D,DIRECTION_005E,HIGHWAY_DISTRICT_002,COUNTY_CODE_003,PLACE_CODE_004,FEATURES_DESC_006A,CRITICAL_FACILITY_006B,FACILITY_CARRIED_007,LOCATION_009,MIN_VERT_CLR_010,KILOPOINT_011,BASE_HWY_NETWORK_012,LRS_INV_ROUTE_013A,SUBROUTE_NO_013B,LAT_016,LONG_017,DETOUR_KILOS_019,TOLL_020,MAINTENANCE_021,OWNER_022,FUNCTIONAL_CLASS_026,YEAR_BUILT_027,TRAFFIC_LANES_ON_028A,TRAFFIC_LANES_UND_028B,ADT_029,YEAR_ADT_030,DESIGN_LOAD_031,APPR_WIDTH_MT_032,MEDIAN_CODE_033,DEGREES_SKEW_034,STRUCTURE_FLARED_035,RAILINGS_036A,TRANSITIONS_036B,APPR_RAIL_036C,APPR_RAIL_END_036D,HISTORY_037,NAVIGATION_038,NAV_VERT_CLR_MT_039,NAV_HORR_CLR_MT_040,OPEN_CLOSED_POSTED_041,SERVICE_ON_042A,SERVICE_UND_042B,STRUCTURE_KIND_043A,STRUCTURE_TYPE_043B,APPR_KIND_044A,APPR_TYPE_044B,MAIN_UNIT_SPANS_045,APPR_SPANS_046,HORR_CLR_MT_047,MAX_SPAN_LEN_MT_048,STRUCTURE_LEN_MT_049,LEFT_CURB_MT_050A,RIGHT_CURB_MT_050B,ROADWAY_WIDTH_MT_051,DECK_WIDTH_MT_052,VERT_CLR_OVER_MT_053,VERT_CLR_UND_REF_054A,VERT_CLR_UND_054B,LAT_UND_REF_055A,LAT_UND_MT_055B,LEFT_LAT_UND_MT_056,DECK_COND_058,SUPERSTRUCTURE_COND_059,SUBSTRUCTURE_COND_060,CHANNEL_COND_061,CULVERT_COND_062,OPR_RATING_METH_063,OPERATING_RATING_064,INV_RATING_METH_065,INVENTORY_RATING_066,STRUCTURAL_EVAL_067,DECK_GEOMETRY_EVAL_068,UNDCLRENCE_EVAL_069,POSTING_EVAL_070,WATERWAY_EVAL_071,APPR_ROAD_EVAL_072,WORK_PROPOSED_075A,WORK_DONE_BY_075B,IMP_LEN_MT_076,DATE_OF_INSPECT_090,INSPECT_FREQ_MONTHS_091,FRACTURE_092A,UNDWATER_LOOK_SEE_092B,SPEC_INSPECT_092C,FRACTURE_LAST_DATE_093A,UNDWATER_LAST_DATE_093B,SPEC_LAST_DATE_093C,BRIDGE_IMP_COST_094,ROADWAY_IMP_COST_095,TOTAL_IMP_COST_096,YEAR_OF_IMP_097,OTHER_STATE_CODE_098A,OTHER_STATE_PCNT_098B,OTHR_STATE_STRUC_NO_099,STRAHNET_HIGHWAY_100,PARALLEL_STRUCTURE_101,TRAFFIC_DIRECTION_102,TEMP_STRUCTURE_103,HIGHWAY_SYSTEM_104,FEDERAL_LANDS_105,YEAR_RECONSTRUCTED_106,DECK_STRUCTURE_TYPE_107,SURFACE_TYPE_108A,MEMBRANE_TYPE_108B,DECK_PROTECTION_108C,PERCENT_ADT_TRUCK_109,NATIONAL_NETWORK_110,PIER_PROTECTION_111,BRIDGE_LEN_IND_112,SCOUR_CRITICAL_113,FUTURE_ADT_114,YEAR_OF_FUTURE_ADT_115,MIN_NAV_CLR_MT_116,FED_AGENCY,SUBMITTED_BY,BRIDGE_CONDITION,LOWEST_RATING,DECK_AREA,STATUS,DATE,LATDD,LONGDD,x,y,
306288,29,33066,1,1,1,70,0,5,510,65000,CST BRDWAY  LEVEE RD,,IS 70 E,S 14 T 45 N R 7 E,5.49,401.859,1,19,0,38384076,90105725,6,3,1,1,11,2010,4,10,41357,2023,0,12.2,3,9,1,1,1,1,1,4,1,18.5,304.8,A,1,8,4,14,5,4,3,29,12.2,457.2,1969.8,0,0,24.7,28.7,5.49,H,4.78,H,2,0,7,7,8,7,N,3,45,3,35.1,7,9,4,5,9,8,,,0,322,24,Y24,Y60,N,322,1019,,,,,,175,50,82034800000000,1,N,2,,1,0,0,2,3,3,1,19,1,1,Y,8,51696,2043,,N,29,G,7,56533.26,ST,724,38.644656,-90.182569,-90.1825689999168,38.6446559996753,
134592,17,82000200000000,1,1,1,64,0,8,163,1660,EB 55 & Ramp to 64EB,,FAI 64 WB,W of Exchange Avenue,99.99,4.603,1,0000I06400,0,38375708,90084210,2,3,1,1,11,1962,2,2,37250,2023,5,11.6,0,12,0,1,1,1,1,5,N,0,0,A,7,1,3,2,0,0,3,0,12,27.3,78.1,0,0,11.7,12.6,99.99,H,4.55,H,1.8,30.4,6,7,5,N,N,6,92,6,49.9,5,6,3,5,N,6,,,0,523,24,N,N,N,,,,,,,,,0,,2,N,1,,1,0,1992,1,0,0,1,13,1,,Y,N,41865,2046,0,N,17,F,5,984.06,ST,724,38.632522,-90.145028,-90.1450279999516,38.6325220002907,
291824,29,1259,1,3,7,0,0,5,510,65000,CST SPRUCE ST,,RP 10TH ST TO IS64,S 23 T 45 N R 7 E,99.99,0,1,104530,0,38372219,90115038,8,3,1,1,11,1967,1,4,2620,2023,5,7.3,0,0,0,1,1,1,1,5,N,0,0,P,7,1,4,3,2,1,10,6,5.9,29.3,303.6,0.7,0.7,5.9,7.4,99.99,H,4.22,H,1.8,0,5,5,6,N,N,1,44.1,1,27,5,4,3,5,N,7,35,1,30.4,622,24,Y24,N,N,622,,,4135,413,6202,2024,,,,0,N,1,,1,0,0,1,5,0,0,18,0,,Y,N,3275,2043,,N,29,F,5,2246.64,AM,303,38.622992,-90.200019,-90.200018999788,38.622991999986,
309723,29,36383,1,5,1,0,0,5,510,65000,IS 64,,EWING AVE S,S 22 T 45 N R 7 E,99.99,0.217,0,,,38374429,90131978,3,3,1,1,17,2020,2,10,3152,2023,0,12.8,0,9,0,1,1,1,1,4,N,0,0,A,1,1,6,4,0,0,2,0,12.8,27.6,56.2,1.7,1.7,12.8,17.6,99.99,H,4.95,H,3,2.6,7,8,9,N,N,1,85.5,1,32.4,8,6,4,5,N,8,,,0,723,24,N,N,N,,,,,,,,,,,0,N,2,,0,0,0,1,1,0,1,5,0,,Y,N,4728,2043,,N,29,G,7,989.12,ST,724,38.628969,-90.222161,-90.2221610001011,38.6289690001647,
134830,17,82032900000000,1,8,1,0,0,8,163,1885,St. Clair Ave  TRRA,,Rel. IL 3 (Packers,0.8 mi N of I-55/64,99.99,2.366,1,2078800000,0,38382689,90092040,3,3,1,1,16,2013,2,2,3050,2018,9,14.6,3,25,1,1,1,1,1,5,N,0,0,A,1,4,4,2,0,0,3,0,18.9,43.2,120.3,0,0,14.6,19.9,99.99,N,0,N,0,0,7,8,8,N,N,8,61.6,8,47.3,8,9,N,5,N,8,,,0,923,24,N,N,N,,,,,,,,,0,,0,N,2,,0,0,,1,0,0,1,32,0,,Y,N,3081,2046,0,N,17,G,7,2393.97,ST,724,38.640803,-90.155667,-90.155667000288,38.6408030003484,
292067,29,12948,1,5,1,0,0,5,510,65000,METROLINK,,GRAND DR,S 3125 T 45 N R 7 E,99.99,0.805,0,,,38383585,90161159,1,3,4,2,19,1936,4,0,5000,2023,0,17.1,0,20,0,0,0,0,0,4,N,0,0,P,1,2,2,1,0,0,2,0,17.1,9.8,21.7,2.9,2.9,17.1,24.4,99.99,R,5.49,R,6.2,0,3,3,4,N,N,2,24.3,2,18,3,5,2,4,N,8,31,1,3,323,12,N,N,N,,,,980,98,1470,2024,,,,0,N,2,,0,0,0,1,6,0,0,10,0,,Y,N,6750,2043,,N,29,P,3,529.48,AM,1202,38.643297,-90.269839,-90.2698390002624,38.6432969996772,
314643,29,886,1,5,1,0,0,5,510,65000,IS 55,,UTAH ST E,S 34 T 45 N R 7 E,99.99,2.395,0,,,38353796,90125626,5,3,1,1,19,1964,2,10,4382,2023,4,7.3,0,33,0,0,0,0,0,5,N,0,0,A,1,1,2,6,0,0,2,0,11,17.7,58.5,1.5,1.5,11,14.5,99.99,H,4.42,H,1.8,2.6,6,5,5,N,N,1,69.3,1,42.3,5,5,3,5,N,5,35,1,6.9,823,24,N,N,N,,,,891,89,1337,2024,,,,0,N,2,,0,0,1985,1,9,0,0,5,0,,Y,N,6573,2043,,N,29,F,5,848.25,AM,1202,38.5939,-90.215794,-90.2157940000821,38.5938999999633,
291718,29,12432,1,5,1,0,0,5,510,65000,RVR DES PERES,,MACKLAND AVE,S 2037 T 45 N R 7 E,99.99,1.448,0,,,38371981,90163389,2,3,4,4,17,1926,2,0,5587,2022,5,8.5,0,12,0,1,0,0,1,4,0,0,0,P,5,5,5,2,0,0,2,0,8.5,18.3,36.9,0,1.2,8.5,10.7,99.99,N,0,N,0,0,7,7,7,7,N,2,62.1,2,45,7,2,N,5,9,8,35,1,4.6,322,24,N,N,N,,,,657,66,986,2024,,,,0,N,2,,0,0,1986,1,1,0,1,5,0,,Y,8,7542,2042,,N,29,G,7,394.83,AM,1202,38.6221,-90.276075,-90.2760749998619,38.6220999999068,
307756,29,34444,1,5,1,0,0,5,510,65000,IS 44,,WALNUT ST E,S 24 T 45 N R 7 E,5.05,0.523,0,,,38372625,90111599,2,3,1,1,17,2014,3,6,8322,2023,0,9.3,0,0,0,1,N,N,N,4,N,0,0,A,1,1,5,4,0,0,1,0,25.4,28.7,29.6,4,0,25.4,30.5,5.05,H,4.62,H,3.7,0,6,7,7,N,N,1,76.5,1,45.9,7,9,4,5,N,8,,,0,823,24,N,N,N,,,,,,,,,,,0,N,1,,0,0,0,1,1,0,1,10,0,,Y,N,12483,2043,,N,29,F,6,902.8,ST,724,38.623958,-90.187775,-90.1877750001947,38.623957999862,
134784,17,82026700000000,1,8,1,0,0,8,163,787,A&SRR,,Bond Ave,39TH & BOND ALORTON,99.99,4.265,1,99189A0000,0,38352071,90073929,3,3,1,1,16,1980,2,0,3250,2023,5,7.9,0,0,0,0,0,0,0,5,N,0,0,A,1,2,4,2,0,0,3,0,11.2,23,59.1,0,1.5,9.4,11.8,99.99,R,7.01,H,3.8,0,8,8,8,N,N,6,71,6,42.4,8,4,8,5,N,5,,,0,822,48,N,N,N,,,,,,,,,0,,0,N,2,,0,0,,1,6,1,1,9,0,,Y,N,4040,2046,0,N,17,G,8,697.38,ST,724,38.589086,-90.127581,-90.1275809995552,38.5890860002888,
308197,29,34865,1,5,1,0,0,5,510,65000,DAGGETT AVE,,KINGSHIGHWAY BLVD,S 2037 T 45 N R 7 E,99.99,0,0,,,38365840,90160110,2,3,4,4,14,2015,6,2,39200,2023,0,22.6,0,0,0,1,N,N,N,4,N,0,0,A,5,1,5,4,0,0,1,0,22.6,24.4,25.6,2,2,22.6,25.6,99.99,H,5.18,N,0,0,7,9,9,N,N,1,76.5,1,54.9,9,4,N,5,N,8,,,0,423,24,N,N,N,,,,,,,,,,,0,N,2,,1,0,0,2,1,0,1,3,0,,Y,N,52920,2043,,N,29,G,7,655.36,ST,724,38.616222,-90.266972,-90.2669720000837,38.6162219999178,
134684,17,82015600000000,1,1,1,64,0,8,163,1660,NSRR,,I-64 EB,0.4 mi W of 25th St.,99.99,6.148,1,0000I06400,0,38372564,90075437,2,3,1,1,11,1968,3,0,37900,2023,6,14.6,0,7,0,1,1,1,0,5,N,0,0,A,1,2,4,2,0,0,4,0,14.3,29,82.9,0,0,13.9,14.6,99.99,R,7.11,H,3.7,0,7,7,7,N,N,6,52.5,6,31.4,7,4,8,5,N,8,,,0,223,24,N,N,N,,,,,,,,,,,1,R,1,,1,0,,1,9,0,0,13,1,,Y,N,41713,2046,0,N,17,G,7,1210.34,ST,724,38.623789,-90.131769,-90.131769000207,38.6237889999328,
312388,29,604,1,1,1,64,0,5,510,65000,CST MARKET ST,,IS 64 E,S 22 T 45 N R 7 E,99.99,61.131,1,6372,0,38375111,90135416,1,3,1,1,11,1963,3,2,39729,2023,6,15.8,0,0,0,0,1,1,1,5,N,0,0,A,1,1,2,6,0,0,3,0,9.1,24.4,64.3,0,0,15.8,17.1,99.99,H,4.55,H,0.3,1.2,6,6,7,N,N,1,69.3,1,41.4,6,5,3,5,N,7,,,0,723,24,N,N,N,,,,,,,,,,,1,N,1,,1,0,1982,1,4,1,0,12,1,,Y,N,49661,2043,,N,29,F,6,1099.53,MM,303,38.631011,-90.231042,-90.2310420001214,38.6310109997428,
134595,17,82000500000000,1,1,1,55,0,8,163,1660,TRRA,,I-55/64, US 40 PSC,P6(PSB) to Pier BC1,5.51,0.322,1,0000I05500,0,38370206,90104803,21,3,1,1,11,1966,8,0,117700,2019,5,31.7,3,9,1,1,N,N,N,5,N,0,0,A,1,2,4,2,0,0,6,0,16.6,49.1,260.9,0,0,32.5,34.4,5.23,R,10.67,H,0,0,4,5,8,N,N,6,48.9,6,29.5,5,4,2,5,N,8,31,1,228,223,24,Y24,N,N,223,,,12679,62,12741,,,0,,1,N,2,,1,0,1991,1,0,0,1,9,1,,Y,N,118877,2046,0,N,17,P,4,8974.96,ST,724,38.617239,-90.180008,-90.1800080000599,38.6172389999861
292442,29,13487,1,5,1,0,0,5,510,65000,FOREST PARK PKWY,,LINDELL-UNION,S 18 T 45 N R 7 E,99.99,0,0,,,38384204,90162964,1,3,4,4,16,1961,8,4,33500,2023,4,37.5,2,46,1,0,0,0,0,5,N,0,0,P,1,1,2,1,0,0,1,0,16.5,25.9,26.3,2.6,2.6,37.5,103.3,99.99,H,4.37,H,0.9,0.9,3,3,5,N,N,2,34.2,2,23.4,3,9,2,5,N,8,31,1,3.5,423,12,N,N,N,,,,2162,216,3243,2024,,,,0,N,2,,0,0,0,1,6,0,0,5,0,,Y,N,45225,2043,,N,29,P,3,2716.79,AM,1202,38.645053,-90.274961,-90.2749609999764,38.6450530002758,
309093,29,35744,1,1,1,44,0,5,510,65000,CST 39TH ST,,IS 44 E,S 28 T 45 N R 7 E,99.99,463.394,1,9,0,38370155,90144210,2,3,1,1,11,2018,4,2,40545,2023,0,20.3,0,0,0,1,1,1,1,4,N,0,0,A,1,1,5,4,0,0,1,0,20.3,18.3,18.3,0,0,20.3,21.1,99.99,H,4.74,H,1.5,1.5,7,7,9,N,N,1,72,1,43.2,7,6,4,5,N,8,,,0,823,24,N,N,N,,,,,,,,,,,1,R,1,,1,0,0,1,1,0,1,12,1,,Y,N,50681,2043,,N,29,G,7,386.13,ST,724,38.617097,-90.245028,-90.2450280001373,38.617096999764,
134672,17,82014000000000,1,8,1,0,0,8,163,1660,TRENDLEY AVE,,I-55/64 EB CD & ra,over Trendley in ESL,99.99,1.11,1,1007007003,50,38370697,90095619,2,3,1,1,11,1966,3,2,19300,2017,6,18.6,0,27,1,1,1,1,1,5,N,0,0,A,1,1,4,2,0,0,3,0,19.1,24.5,55,0,0,18.5,19.1,99.99,H,99.99,H,4.9,30.4,8,7,7,N,N,6,60.3,6,32.1,7,9,9,5,N,8,,,0,523,24,N,N,N,,,,,,,,,0,,0,N,1,,1,0,1990,1,4,0,0,13,0,,Y,N,19493,2046,0,N,17,G,7,1050.5,ST,724,38.618603,-90.165608,-90.1656079997672,38.6186030000194,
307570,29,34264,1,5,1,0,0,5,510,65000,IS 64  RP IS64E TO TOW,,NEWSTEAD AVE S,S 17 T 45 N R 7 E,99.99,0.686,0,,,38375241,90152680,5,3,1,1,17,2013,2,11,4314,2023,0,8.5,0,6,0,1,1,N,N,4,N,0,0,A,5,1,5,4,0,0,2,0,8.5,32,58.8,1.7,1.7,8.5,13.3,99.99,H,4.72,H,20.1,21.3,7,7,8,N,N,1,81,1,48.6,7,4,4,5,N,7,,,0,723,24,N,N,N,,,,,,,,,,,0,N,2,,0,0,0,1,1,0,1,5,0,,Y,N,6471,2043,,N,29,G,7,782.04,ST,724,38.631225,-90.257444,-90.257444000158,38.6312249996871,
